,Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,avg val received,min val sent,max val sent,avg val sent,total Ether sent,total ether received,total ether balance
1189,0xe74265ed2e59abea4a0ca22a224538f9e0a33f61,1,175.52,101.5366667,1385.283333,5,5,0,5,3,0.06211087,0.85203546,0.127127668,3.16780443,0.8510754,4.255377002,4.260177299,0.004800297
1190,0x11343194b9ba84c8e5629ffec4f604f410ed28fc,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,0x003eb9c77b5b896fcc27adead606d23def34510e,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,0x2E2F816f6B9277580eCA3d86dd4771B740c8884D,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,0xfd6f294f3c9e117dde30495770ba9b073c33b065,1,2.366666667,0.0,2.366666667,1,1,0,1,1,0.03465955,0.03465955,0.0,0.0,0.0,0.0,0.03465955,0.03465955
1194,0x602bda99d7d47b92bd5d4056dbb8219c141a20ad,1,11865.75741,216.9633333,107876.6333,9,5,0,2,3,0.01,0.336137491,0.0,1.645,0.186222222,1.676,1.680687454,0.004687454
1195,0x29Aaa966321F7d82E119BBc965a58CB62d703445,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,0x095f6c0705d255959b3c00a877f043234cdf5d91,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,0x085f9b53aCBff0E4683463FEf1A583d299bd4e25,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,0x7D73f38770997f30BB6Dfa2B8Da184f2CFebA6C6,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,0x35b62c8ab3c05ca5706c57cb8b79d79d7e23abbf,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,0x36135FcF43E11083476e7e5Db980a3DDa184e270,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,0x58d1cdc08fdb8f80582f9bf9bfaae456e96385ae,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,0x7b8b709130069ea308ac56d9f2e3e685a6438320,1,616.8055556,163.7615942,5616.933333,3,23,0,23,3,0.043,0.314480632,0.046171186,6.717811606,2.407581379,7.222744137,7.233054547,0.01031041
1203,0x7693Ec76691C895571EdC25fE3949a01C5821f17,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,0xfc6e44fc94f9e0f69b80dc1377e37bae858cc7e5,1,25638.77333,9769.85,167273.2667,5,4,0,3,3,0.286709,84.76658932,0.052029943,301.3855191,67.80727001,339.0363501,339.0663573,0.030007228
1205,0x1b3e3c78849d80688172bf9ced8c9c2407f988e4,1,276.8277778,70.43809524,7084.7,6,77,0,55,1,0.0,0.691770889,1.0,20.66394343,8.877243405,53.26346043,53.26635843,0.002898
1206,0x1754B31a157DD2E2CF6BCb2C02891cF4dafF485D,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,0x13Be5abc6FC4aF67ABe34190F5f529624bD14C4E,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,0x8b9cb1038f9e0a00dea81009e28ae6d231b595c8,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,0xf203d1985247e9a93f31535c004fa783199fa6d3,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,0x2f0ffecab04e3214350326ddf3f2fa9f0399d405,1,117.4125,27188.27222,245633.75,8,9,0,8,2,0.00067,0.038441701,0.0,0.136,0.042196913,0.337575304,0.345975312,0.008400008
1211,0x6f1c30b499acd49856b3a98f02f15dbad15e6e10,1,9.249257991,178198.9583,715496.6167,292,4,19,1,27,0.224180962,50.6541144,0.0,208.499589,4.339883415,1267.245957,202.6164576,-1064.6295
1212,0x33dc09da5c8fca721066d87896502af3e6f3b923,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,0x1e31a02905731658841bde935920f56dd2ab2c2f,1,136.6015152,28.2952381,3087.15,11,56,0,46,4,0.01,0.307321429,0.38,3.99,1.562250178,17.18475196,17.21,0.025248042
1214,0xb101f0eb0a8938769d4c3fd4f933b11627ca3768,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,0xbFCeffC807C6CbFB27C46bb18Ec32fb484d9c6c8,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,0x6a7c5cc282a0a437eb6d7dc5beb304f961ac6411,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,0xbe368ef4c1dcdc2186bdb83a94ae9fdc395aacd1,1,578.8125,640.6069959,106093.5833,4,162,0,155,3,0.04,0.146349497,3.398929078,9.946778196,5.925179337,23.70071735,23.70861855,0.007901198
1218,0x7360d73a9e71c741c9ccb7a197eaa584740c8d01,1,118837.3667,13115.55333,184415.1333,1,5,0,3,1,0.017472784,0.079494557,0.377472784,0.377472784,0.377472784,0.377472784,0.397472784,0.02
1219,0xdee43c91a5928c56d4dcaf37fa941bcd3a8b94fa,1,909.8611111,122570.0222,370439.65,3,3,0,3,3,0.012,4.00223431,0.01,11.97,4.001166357,12.00349907,12.00670293,0.00320386
1220,0x794ecf3d86271d3d5efd64b49e46f5b70680373e,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,0xb568664947b08ad137facfe95de47dd9ea18174a,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,0xdca94e26f460d59b2526f73d72a9e5be06e4ecbd,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,0xe3c9884f24d6a89dd67a04aebfb2a3a766bb5a20,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,0x73BAF168D9f5FEe3D845f33b3567Fe916F730838,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,0x3450bc589d93bad1b1a48f8013289ad52f6bacfd,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,0x509d0e1600b0723216afc6fbdf58ad779b41e09a,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,0x41dd52240cf1a3a250ac57b112cd61d90f185cf1,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,0x422CaDfa3Bd7B60380c6BF2Af1f2962FDbA6886e,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,0x0ce2eaf01543132b88e5e8156fcad978994a9cf6,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,0x49e88432a37ae2dcc2639efa7601807db98483eb,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,0xa62cB4bD9E69E9170a2d973AA3aECE5A1215D41C,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,0x6dddddfe4147d1e246d22c65c55fdfcb0e9ea6b5,1,9024.445833,1161.501939,711021.6333,8,550,0,50,7,1e-18,0.003960507,0.0,2.0,0.269985859,2.159886873,2.178278607,0.018391734
1233,0xCcB47db44b5b21E31013f07937D367D79c063f6C,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,0x34eeA3e741F9A3e77fB34E0793B1AF36EDC2b0AE,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,0x10E934603c1Dd921123E20B0D8dcFE831A47Fe87,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,0x4711c198e6f04c02413794568990b6a835e8ead9,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,0x8c9492406473d9bf12dc669d5d1f74ca151d5e57,1,21996.27407,340.0606522,276180.4167,9,230,0,211,7,0.14,0.189823814,0.0,19.0,4.844444444,43.6,43.65947732,0.05947732
1238,0xd361e29c48841c40506fc6e6211f68a203ec1ef1,1,1284.732353,2.141666667,65525.63333,51,2,3,2,23,0.1,0.10565926,0.0,6.0,0.550755608,28.088536,0.21131852,-27.87721748
1239,0x10cc64100b4e9372824663524b7c82f367e3badb,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,0x97a5c9344e0dca3722a9505de32433aba27363cb,1,9630.438889,2.85,28897.01667,3,2,0,1,2,0.1,0.1,0.01977,0.15202,0.063906667,0.19172,0.2,0.00828
1241,0xb231227667566ed1ff81d53162aaaf87b681b3c8,1,8386.829167,292.0273463,224425.7167,16,309,0,274,5,0.056648749,0.266802841,0.078562186,10.0,5.098041653,81.56866645,82.4420779,0.873411451
1242,0xDeAe3C4C04f1524CE3658A10D922253202250846,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,0x5a50f58ba75e908a4170b04aa7eb05ba00dd4288,1,9442.375,3637.379167,161292.2833,14,8,0,8,14,0.0019502,0.008040868,0.0,0.01,0.004376606,0.061272487,0.064326946,0.003054459
1244,0x8e22c4713896cf2b69a0cc1b206c8fad980db322,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,0xcd7c79b4c15c4d5d4cb5393217be27e2bb7d2b24,1,7.3,0.0,14.6,2,1,0,1,2,0.09696025,0.09696025,0.0,0.0939214,0.0469607,0.0939214,0.09696025,0.00303885
1246,0x189c3d322e1b09cbbb61629cf538ace8dc9e8fa4,1,2.375,0.0,4.75,2,1,0,1,2,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1
1247,0x77509b41ae5f0b893e17f961b12837593067f8dc,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,0xbc272a84883905a55043704d6514224e02328cca,1,269.4227273,1236.593333,12110.26667,22,5,0,5,15,0.3,0.55908,0.0,1.478,0.447954545,9.855,2.7954,-7.0596
1249,0xeee82b5761C48cf895E3fE1A6EBff3Be3704BbD9,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,0x13362E8bf3329Ba59C21Af50d7ecCc3596affE57,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,0xB5879Bf4A37c6ED9d86A6F2d8aAb7939B21687cD,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,0x0ffd3b6a9e628f9373f532de71c5888f3bb4e739,1,624.4555556,94.8,92174.16667,147,4,0,4,72,0.0,4.39160968,0.0,85.25,0.634943402,93.33668009,17.56643872,-75.77024137
1253,0x7FA0EcbD6a4531E431b24814Da71B9a483F85fF4,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,0x65a30be8933d0bb92b4d5d25f53de5726b34993b,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,0x8ced1d7ff93baf8baf48e242f8665f0387b0f647,1,803.9666667,3189.037356,192199.8667,9,58,0,47,4,0.001668362,0.104806654,0.0,2.486574,0.669090444,6.021814,6.078785925,0.056971925
1256,0x44b4e9556db513df11ec90ae008a4e84680a1da1,1,2972.0,0.0,2972.0,1,1,0,1,1,0.15,0.15,0.149832,0.149832,0.149832,0.149832,0.15,0.000168
1257,0xcc2c4c1b9bEe3E9AE45b5c9024c3d032387830b8,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,0xd49ff3bbb2b2b82538baf25fd5551186bc4994d2,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,0xd88e1c6ec0a2479258a6d2ab59d9ae5f2874bc44,1,159.1,0.0,318.2,2,1,0,1,1,0.3,0.3,0.1,0.1,0.1,0.2,0.3,0.1
1260,0xc0dED1d24c071ca13A905EC5E54A6Ffdd0c4dF68,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,0x6aAc3d150FA7825eF684E4387F7d6B1B8e4f75af,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,0x1f4c5ceff08e252be8f15377a69145c77802ece5,1,133.6888596,38.73713768,28964.7,190,92,0,73,48,0.0,0.106688293,0.0,30.98,0.176800556,33.59210566,9.81532294,-23.77678272
1263,0xBf471Cc7379bEfe3612Cec5B6f24344415da4F24,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,0xc366acea2118a505e059a0cffebca70df705ab31,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,0x344ddcdc306a75621866fd65619b5cfb329e1986,1,33067.15,5274.463333,59439.46667,1,5,0,3,1,0.5,4.199291598,20.99642649,20.99642649,20.99642649,20.99642649,20.99645799,3.15e-05
1266,0x6ab2a9088916bf97c248888009b669aa37bab681,1,8649.599813,1373.944949,860494.75,89,66,0,63,66,0.000329944,0.085043753,0.0,3.0,0.067092142,5.971200655,5.612887712,-0.358312943
1267,0xa83060a89300c76b26aa1af767b8af23faef4c29,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,0x633de5cc9b5af88c69748bbe33e58a20738628ff,1,4986.55,388.58,11916.0,2,5,0,3,2,1.0,19.93107783,0.0,99.61838914,49.80919457,99.61838914,99.65538914,0.037
1269,0xa49f11be34d3d99c097c988b22229a9987e6aedb,1,5482.723333,5554.311905,105173.9833,5,14,0,14,3,0.06,0.164285714,0.1,0.936067817,0.456991714,2.284958569,2.3,0.015041431
1270,0xb8d36015ddc669557d424121ce21ba1dcf7a0860,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,0x2cb2ad4044bb6d3d004dedec7477f4ad7efc06b5,1,1241.533333,32.42666667,1403.666667,1,5,0,5,1,0.00635441,0.378991644,1.894078071,1.894078071,1.894078071,1.894078071,1.894958222,0.000880151
1272,0xF4Dc2152C3c5F1Dd1d86f842F67cBB551FD95b0b,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,0x5fE584cB2d2A937C4AbBD0cad57841cc8Db97Df1,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,0x7b3049dc72215aa6b8666453b40f6de51acc4820,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,0xc81a26be7197338056c1983de4c688cee18b729f,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,0xb3944101efe4164981bba21e0d3725f1fae1bea9,1,6.779824561,9551.098413,200701.8833,19,21,0,15,10,0.000227,1.901619705,0.00416,10.94397837,2.101054903,39.92004315,39.9340138,0.01397065
1277,0x67abc0ac6a9713524d49228c03f3f524a7327678,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,0x6bd8f617ffc253e499e138650142b31158e6420b,1,2351.483333,104.85,7264.15,3,2,0,2,3,0.05,0.113,0.0,0.119739196,0.073246399,0.219739196,0.226,0.006260804
1279,0x6f7a49da0f184509814039956137dadb9ccda4f8,1,427.5793333,4639.407937,161564.4667,150,21,0,18,78,0.0,0.125194457,0.0,100.1,4.166568422,624.9852634,2.629083591,-622.3561798
1280,0x481f8120cc5f22a19baa9313469c0cd592ac1c3b,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,0x22374A2E9E19bcea56E64F9De3329670CD1a458c,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,0xd4550697fe601bdaed1e591d47a887aa7097400a,1,780.6813218,987.5740741,63055.85,58,18,0,11,20,0.005160118,0.237457469,0.0,1.764881854,0.07313002,4.24154117,4.274234444,0.032693274
1283,0x9826D8246E0c38cd3EC3f8b6D733be6001c2c712,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,0x574fe7E632E08c8F0f265b1d7D482330504547eB,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,0x8006f98f33f8cf4156c36256cd0866250c753d26,1,560.3825121,5001.959333,818576.8833,345,125,0,74,130,0.000364583,0.564013841,0.0,27.6,0.292478421,100.9050551,70.50173014,-30.40332496
1286,0xdC057405A5DeE9074635c0D3a991580b66a34d9c,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,0xb541eaff334076206786152105024438efb98bf7,1,312.9166667,36.49166667,458.8833333,1,4,0,4,1,0.5,3.78986245,15.1568248,15.1568248,15.1568248,15.1568248,15.1594498,0.002625
1288,0x1032dfa47034bc11990cf2df61c140e09e959671,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,0xf6e64005b1611f5bda2bc1ac81d2fb19818975ed,1,230.5977124,1025.411905,49637.21667,153,14,0,3,74,0.011643002,6.132054575,0.0,83.6622863,0.559923899,85.66835656,85.84876405,0.180407486
1290,0x337C7361E523D792B7aC6Be7A67F5E51915F8Cc8,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,0x17bb11fbbb92be1f466a90febf108454bb48d520,1,580110.2556,9.841666667,1740350.45,3,2,0,2,3,0.00084,0.004369119,0.0,0.005898237,0.002318719,0.006956157,0.008738237,0.00178208
1292,0x20c6082fcdfc4304fd203d0bf240abc3e439f885,1,51.3919598,256.1410689,70932.43333,199,237,0,188,117,0.0,0.259531344,0.0,100.0,1.848263025,367.804342,61.50892862,-306.2954134
1293,0xdad399ca99e0a2366c28c8e6460fd84f713d28c2,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,0x69dc5dee622f13667ac630cfd0f016ce2afc02dc,1,3716.843333,1223.122581,75085.23333,10,31,0,26,8,0.01,0.137235484,0.001,1.86925436,0.423804834,4.23804834,4.2543,0.01625166
1295,0xd85695a6468660b014efb04be87e8916e7e330a7,1,2892.425,288.8031826,172792.1667,20,398,0,345,13,0.09,0.158649618,0.0036,10.0,3.130880336,62.61760672,63.14254793,0.524941205
1296,0x655c04ac7136242783a28215261890f82a9116fc,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,0x22db82ce061365d51a444c8a516b6db9037aba17,1,270.3944444,284.1416667,3084.316667,3,8,0,6,3,0.0,0.0165875,0.0,0.1285,0.04362576,0.13087728,0.1327,0.00182272
1298,0x08D94BecCA7894A384f41396F435F8bA887A6d71,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,0x09923e35f19687a524bbca7d42b92b6748534f25,1,138.6306306,1077.058333,15899.91667,37,10,0,6,11,0.0,442.0695488,0.0,500.0,176.1543212,6517.709883,4420.695488,-2097.014395
1300,0xa22229d569884f928b88087600c60d33a9c5a746,1,1789.522222,97.5125,11127.18333,6,4,0,3,5,1.589559,21.69968449,0.0,85.69475108,14.46579185,86.79475108,86.79873795,0.003986871
1301,0x8b1dded551b2154725ccbd4324d287dc774183db,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,0x9da1f846a241e4e4ad4be8b94bd9c953e76c6887,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,0x231e4c0166e24efdcb4c428d5feaff73df7351a8,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,0x8a65C8565504a2BDe31F9c09125f5b9D53B2B07e,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,0x580C2261F2B232D17bd5f62Edc6B07e67585A829,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,0x672ccd3805012e75d357b17def6763a07758bd54,1,352.1944444,90.90948276,9499.083333,12,58,0,47,7,0.0005,0.246591122,0.002788,10.0,1.177157649,14.12589178,14.30228505,0.176393267
1307,0xe6b1b3fd91776c9a6693ae9bbbb4dccf08936ce7,1,92.0,635.3222222,1997.966667,1,3,0,3,1,0.00208967,1.124710893,3.372,3.372,3.372,3.372,3.37413268,0.00213268
1308,0x738d587da545ffa6317c83934e2406ab7ea9d528,1,297.3930556,99.34166667,3966.083333,12,4,0,3,7,0.008,0.027744569,0.0,0.008749759,0.000729147,0.008749759,0.110978277,0.102228517
1309,0x7b16e9f14cB9Fd74bf254C620996C7f4750AB1b4,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,0x5d3eaf54fd59e264945d2309fe2ebfb70c0fac4e,1,4579.894667,491.7087719,123839.8333,25,19,0,16,25,0.002121609,0.625767271,0.0,11.7,0.475364216,11.88410539,11.88957815,0.005472754
1311,0x72335af49648e35a0f885c3915e9ac8198c50054,1,6615.966667,179.3821429,11638.66667,1,28,0,23,1,0.1,1.194851321,33.45541698,33.45541698,33.45541698,33.45541698,33.45583698,0.00042
1312,0xa67f32b55812b48892011fa84b6e082ea9713d7d,1,629.7803371,2.358333333,224211.2333,356,4,0,4,8,0.04,0.145,0.0,0.9,0.004615169,1.643,0.58,-1.063
1313,0xD2CB209AB8e3E922A1e8670910c5d047Db2Fa88f,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,0x7235b1a45bbf4c089afbec40c463ba93a006693e,1,3630.117262,337.219883,324151.3833,84,57,0,47,56,0.06,0.210703361,0.0,4.8,0.256036402,21.50705776,12.01009157,-9.496966193
1315,0x86035a913989d8d2bb631c0bd7657983666168d8,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,0x53fddc2dad49b7312ad351314ef674a87ccf7a5a,1,2708.033333,537.5863636,8621.483333,1,11,0,9,1,0.00238688,1.829226664,20.1205542,20.1205542,20.1205542,20.1205542,20.1214933,0.0009391
1317,0xb020561cdcf6c68b1df1ac5cd3a682c7ee352aeb,1,10797.53333,62.61333333,11736.73333,1,15,0,14,1,0.02325365,0.412140908,6.180034616,6.180034616,6.180034616,6.180034616,6.182113616,0.002079
1318,0xe8c9a01879d22c72537dacf7ecd237409c55bc75,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,0x9562f5b0b5b18e4c129caca1d7fc281dae0bd7a5,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,0xf2f6e155ae2050870f570773c7446a3a409bd4b7,1,9801.683333,1545.279487,39692.0,2,13,0,8,2,0.2,0.215384615,1.397485408,1.399688418,1.398586913,2.797173826,2.8,0.002826174
1321,0xb2aaf13e786a13fbad0e4e7484e642f66c104caa,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,0xf021428381172eF96988b31F241f4000259488F7,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,0xf8366eDDaE63af9cE1104dfFF47Bc1e29c98362F,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,0x2ede4eb0fe6ca583b5cf9fdc5c100ecea119da7d,1,1071.972523,864.618254,57819.96667,37,21,0,21,23,0.02290342,0.865490255,0.0,29.99048042,2.017177791,74.63557825,18.17529536,-56.46028289
1325,0xefdd858ed5c9df1b977784c3041140eea533b48c,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,0xdfee5ac39fed1831f0b5fa24a2e6fc3232399d7a,1,307.775,791.5085648,58219.71667,4,72,0,60,1,0.005,0.089125,0.324596038,4.00037,1.603595487,6.41438195,6.417,0.00261805
1327,0x32ebca8decdfe3b41f0324d2bc49fff4951f27f2,1,5471.014286,619.9368098,139346.8,7,163,0,148,3,0.0,0.32208589,1.0,10.0,7.45167316,52.16171212,52.5,0.338287877
1328,0x2a2aa50450811ae589847d670cb913df763318e8,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,0x864565a251813077349ed1c69e9fa97e5b1b36e4,1,29456.94667,1059.499653,198140.7167,5,48,0,41,2,0.0,0.164460417,0.0,7.0,2.36,11.8,7.8941,-3.9059
1330,0x295fb23c2b81e30e9204af2e34ed3bf433397afe,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,0x635a6d504a23bde21c17eb205f2706c41c87a80f,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,0x8D3CFe26a635A322F814512d3e09dF75F7CbfBd3,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,0x8b2ede201d03a00d9063af596b5bf8a1973980e4,1,212.46,2.103571429,1091.75,5,14,0,11,4,0.1,0.171428571,0.089802614,1.778,0.475218866,2.37609433,2.4,0.02390567
